file,lines_added,lines_deleted,num_commits,num_bug_fixes,num_all_commits,num_developers,num_all_developers,avg_time_between_changes,avg_time_all_versions,avg_expertise,min_expertise
ql/src/test/results/clientpositive/spark/auto_join18_multi_distinct.q.out,6,3,3,0,1,3,1,34882306.0,0,214.66666666666666,86
ql/src/test/results/clientpositive/spark/auto_join18.q.out,8,3,3,0,1,3,1,34882306.0,0,214.66666666666666,86
ql/src/test/results/clientpositive/spark/auto_join19.q.out,4,1,3,0,1,3,1,37454789.5,0,202.0,48
ql/src/test/results/clientpositive/spark/auto_join17.q.out,7,4,4,0,1,4,1,24969859.666666668,0,152.25,3
ql/src/test/results/clientpositive/spark/auto_join2.q.out,8,4,5,0,1,5,1,18727394.75,0,226.0,3
ql/src/test/results/clientpositive/spark/auto_join21.q.out,10,10,4,1,1,4,1,23254870.666666668,0,134.5,54
ql/src/test/results/clientpositive/spark/auto_join16.q.out,14,11,9,0,1,7,1,9363697.375,0,378.0,3
ql/src/test/results/clientpositive/spark/auto_join20.q.out,35,49,5,1,1,5,1,17441153.0,0,185.4,54
ql/src/test/results/clientpositive/spark/auto_join22.q.out,8,4,4,0,1,4,1,24969859.666666668,0,80.0,3
ql/src/test/results/clientpositive/spark/auto_join23.q.out,12,13,4,0,1,4,1,23254870.666666668,0,251.25,86
ql/src/test/results/clientpositive/spark/auto_join24.q.out,6,3,4,0,1,4,1,24969859.666666668,0,80.0,3
ql/src/test/results/clientpositive/spark/annotate_stats_join.q.out,398,134,16,1,2,11,2,5037687.0,655726.0,299.1818181818182,1
ql/src/test/results/clientpositive/spark/auto_join28.q.out,33,17,4,1,1,4,1,23254870.666666668,0,211.0,54
ql/src/test/results/clientpositive/spark/auto_join26.q.out,9,9,5,0,1,5,1,18727394.75,0,268.4,48
ql/src/test/results/clientpositive/spark/auto_join27.q.out,12,7,5,0,1,5,1,17441153.0,0,269.0,86
ql/src/test/results/clientpositive/spark/auto_join3.q.out,8,4,4,0,1,4,1,24969859.666666668,0,152.25,3
ql/src/test/results/clientpositive/spark/auto_join29.q.out,75,43,5,1,1,5,1,17441153.0,0,211.8,54
ql/src/test/results/clientpositive/spark/auto_join31.q.out,46,78,4,1,1,4,1,23254870.666666668,0,101.5,54
ql/src/test/results/clientpositive/spark/auto_join30.q.out,338,516,5,1,1,5,1,18727394.75,0,90.8,48
ql/src/test/results/clientpositive/spark/auto_join_nulls.q.out,2,2,2,0,0,1,0,13425908.0,0,521.0,521
ql/src/test/results/clientpositive/spark/auto_join9.q.out,4,1,3,0,1,3,1,37454789.5,0,202.0,48
ql/src/test/results/clientpositive/spark/auto_join32.q.out,36,36,7,0,1,6,1,11821663.333333334,0,221.83333333333334,63
ql/src/test/results/clientpositive/spark/auto_join_filters.q.out,30,30,4,1,0,3,0,21654833.333333332,0,254.66666666666666,63
ql/src/test/results/clientpositive/spark/auto_join6.q.out,9,6,5,0,1,5,1,13572101.75,0,252.4,3
ql/src/test/results/clientpositive/spark/auto_join7.q.out,15,11,6,1,1,6,1,10857681.4,0,219.33333333333334,3
ql/src/test/results/clientpositive/spark/auto_join4.q.out,12,9,8,1,1,7,1,9225047.57142857,0,420.14285714285717,3
ql/src/test/results/clientpositive/spark/auto_join5.q.out,12,9,8,1,1,7,1,9225047.57142857,0,420.14285714285717,3
ql/src/test/results/clientpositive/spark/auto_join8.q.out,12,9,10,1,1,8,1,8323286.555555556,0,373.625,3
ql/src/test/results/clientpositive/spark/auto_join_without_localtask.q.out,27,29,9,0,0,6,0,8764218.125,0,175.5,3
ql/src/test/results/clientpositive/spark/auto_sortmerge_join_16.q.out_spark,664,0,3,0,1,3,1,4102128.5,0,93.33333333333333,46
ql/src/test/results/clientpositive/spark/auto_sortmerge_join_15.q.out,15,63,4,2,1,4,1,23254870.666666668,0,169.25,54
ql/src/test/results/clientpositive/spark/auto_sortmerge_join_13.q.out,62,60,5,0,1,5,1,18727394.75,0,268.4,48
ql/src/test/results/clientpositive/spark/auto_sortmerge_join_14.q.out,19,71,5,2,1,5,1,17441153.0,0,178.4,54
ql/src/test/results/clientpositive/spark/auto_join_stats2.q.out,66,57,9,0,1,8,1,9363697.375,0,201.375,3
ql/src/test/results/clientpositive/spark/auto_join_stats.q.out,34,34,9,0,1,8,1,9363697.375,0,201.375,3
ql/src/test/results/clientpositive/spark/auto_smb_mapjoin_14.q.out,148,174,11,0,1,8,1,7490957.9,0,202.5,12
ql/src/test/results/clientpositive/spark/auto_sortmerge_join_16.q.out,484,76,6,1,1,5,1,8007409.2,0,111.6,46
ql/src/test/results/clientpositive/spark/avro_compression_enabled_native.q.out,2,6,1,0,0,1,0,0,0,215.0,215
ql/src/test/results/clientpositive/spark/avro_joins.q.out,2,10,1,0,0,1,0,0,0,215.0,215
ql/src/test/results/clientpositive/spark/auto_join_reordering_values.q.out,46,100,14,0,2,10,2,5798715.692307692,473725.0,299.4,3
ql/src/test/results/clientpositive/spark/avro_joins_native.q.out,2,10,1,0,0,1,0,0,0,215.0,215
ql/src/test/results/clientpositive/spark/auto_sortmerge_join_1.q.out,82,239,14,1,2,10,2,5798715.692307692,473725.0,197.8,48
ql/src/test/results/clientpositive/spark/avro_decimal_native.q.out,31,19,7,0,1,3,1,6089484.666666667,0,738.3333333333334,215
ql/src/test/results/clientpositive/spark/auto_sortmerge_join_6.q.out,380,234,6,0,1,6,1,14981915.8,0,205.5,48
ql/src/test/results/clientpositive/spark/auto_sortmerge_join_12.q.out,217,244,21,1,2,12,2,3769165.2,473725.0,180.08333333333334,3
ql/src/test/results/clientpositive/spark/bucket4.q.out_spark,467,0,3,0,2,3,2,4338991.0,473725.0,93.33333333333333,46
ql/src/test/results/clientpositive/spark/auto_sortmerge_join_2.q.out,62,199,13,1,2,10,2,6281942.0,473725.0,199.9,48
ql/src/test/results/clientpositive/spark/auto_sortmerge_join_9.q.out,295,816,9,1,1,8,1,9363697.375,0,199.875,12
ql/src/test/results/clientpositive/spark/auto_sortmerge_join_3.q.out,62,278,14,1,2,10,2,5798715.692307692,473725.0,197.8,48
ql/src/test/results/clientpositive/spark/bucket6.q.out,74,71,4,0,2,4,2,5064136.0,473725.0,163.75,46
ql/src/test/results/clientpositive/spark/bucket2.q.out,151,154,11,1,2,6,2,7227810.0,473725.0,226.5,14
ql/src/test/results/clientpositive/spark/auto_sortmerge_join_4.q.out,66,282,16,1,2,10,2,5025553.6,473725.0,197.8,48
ql/src/test/results/clientpositive/spark/bucket3.q.out,141,158,9,1,2,6,2,9034762.5,473725.0,226.5,14
ql/src/test/results/clientpositive/spark/auto_sortmerge_join_5.q.out,67,231,17,0,2,10,2,4711456.5,473725.0,180.4,48
ql/src/test/results/clientpositive/spark/auto_sortmerge_join_8.q.out,88,291,14,1,2,10,2,5798715.692307692,473725.0,197.8,48
ql/src/test/results/clientpositive/spark/auto_sortmerge_join_7.q.out,86,287,16,1,2,10,2,5025553.6,473725.0,197.8,48
ql/src/test/results/clientpositive/spark/bucket4.q.out,161,156,11,1,2,7,2,7227810.0,473725.0,200.71428571428572,14
ql/src/test/results/clientpositive/spark/bucket5.q.out,98,92,14,1,2,7,2,5559853.846153846,473725.0,200.71428571428572,14
ql/src/test/results/clientpositive/spark/bucketizedhiveinputformat.q.out,17,24,6,0,0,4,0,13341064.4,0,207.5,46
ql/src/test/results/clientpositive/spark/bucket_map_join_spark1.q.out,84,148,12,0,1,7,1,6853027.636363637,0,193.57142857142858,48
ql/src/test/results/clientpositive/spark/bucket_map_join_spark4.q.out,102,227,9,0,1,6,1,9422913.0,0,167.16666666666666,48
ql/src/test/results/clientpositive/spark/bucket_map_join_2.q.out,38,73,12,0,3,8,3,6587281.909090909,327863.0,389.875,51
ql/src/test/results/clientpositive/spark/bucket_map_join_1.q.out,38,73,12,0,3,8,3,6587281.909090909,327863.0,389.875,51
ql/src/test/results/clientpositive/spark/bucket_map_join_spark2.q.out,80,144,12,0,1,7,1,6853027.636363637,0,193.57142857142858,48
ql/src/test/results/clientpositive/spark/bucket_map_join_spark3.q.out,80,144,12,0,1,7,1,6853027.636363637,0,193.57142857142858,48
ql/src/test/results/clientpositive/spark/bucketmapjoin13.q.out,53,201,8,0,1,5,1,10769043.42857143,0,184.2,48
ql/src/test/results/clientpositive/spark/bucketmapjoin10.q.out,50,84,11,0,1,7,1,7538330.4,0,194.14285714285714,48
ql/src/test/results/clientpositive/spark/bucketmapjoin6.q.out,4,8,2,0,0,2,0,31832789.0,0,130.5,46
ql/src/test/results/clientpositive/spark/bucketmapjoin11.q.out,82,158,11,0,1,7,1,7538330.4,0,194.14285714285714,48
ql/src/test/results/clientpositive/spark/bucketmapjoin7.q.out_spark,317,0,2,0,1,2,1,8677982.0,0,48.5,46
ql/src/test/results/clientpositive/spark/bucketmapjoin12.q.out,52,140,11,0,1,7,1,7538330.4,0,194.14285714285714,48
ql/src/test/results/clientpositive/spark/bucket_map_join_tez2.q.out,1367,269,14,1,2,11,2,5812715.769230769,655726.0,317.45454545454544,3
ql/src/test/results/clientpositive/spark/bucket_map_join_tez1.q.out,6087,816,14,0,3,12,3,5812715.769230769,327863.0,272.0833333333333,3
ql/src/test/results/clientpositive/spark/bucketmapjoin1.q.out,403,569,17,0,1,10,1,4711456.5,0,324.6,48
ql/src/test/results/clientpositive/spark/bucketmapjoin2.q.out,392,492,14,0,1,8,1,5798715.692307692,0,372.5,48
ql/src/test/results/clientpositive/spark/bucketmapjoin3.q.out,247,331,13,0,1,8,1,6281942.0,0,372.5,48
ql/src/test/results/clientpositive/spark/cbo_gby.q.out,2,8,1,0,0,1,0,0,0,215.0,215
ql/src/test/results/clientpositive/spark/cbo_gby_empty.q.out,2,4,1,0,0,1,0,0,0,215.0,215
ql/src/test/results/clientpositive/spark/bucketmapjoin5.q.out,106,150,13,0,1,7,1,6281942.0,0,207.57142857142858,48
ql/src/test/results/clientpositive/spark/cbo_limit.q.out,2,4,1,0,0,1,0,0,0,215.0,215
ql/src/test/results/clientpositive/spark/bucketsortoptimize_insert_4.q.out,22,30,4,0,1,4,1,25127768.0,0,172.25,48
ql/src/test/results/clientpositive/spark/bucketmapjoin9.q.out,54,142,11,0,1,7,1,7538330.4,0,194.14285714285714,48
ql/src/test/results/clientpositive/spark/bucketmapjoin8.q.out,48,136,11,0,1,7,1,7538330.4,0,194.14285714285714,48
ql/src/test/results/clientpositive/spark/bucketsortoptimize_insert_2.q.out,136,318,5,1,1,5,1,18845826.0,0,208.6,48
ql/src/test/results/clientpositive/spark/bucketsortoptimize_insert_6.q.out,88,111,5,0,1,5,1,18845826.0,0,242.0,48
ql/src/test/results/clientpositive/spark/bucketmapjoin4.q.out,238,282,14,0,1,9,1,5798715.692307692,0,351.1111111111111,48
ql/src/test/results/clientpositive/spark/bucketmapjoin7.q.out,51,109,14,0,1,8,1,5798715.692307692,0,175.625,46
ql/src/test/results/clientpositive/spark/bucketsortoptimize_insert_8.q.out,32,40,4,0,1,4,1,25127768.0,0,172.25,48
ql/src/test/results/clientpositive/spark/cbo_stats.q.out,2,4,1,0,0,1,0,0,0,215.0,215
ql/src/test/results/clientpositive/spark/cbo_subq_in.q.out,10,38,1,0,0,1,0,0,0,215.0,215
ql/src/test/results/clientpositive/spark/cbo_udf_udaf.q.out,2,8,1,0,0,1,0,0,0,215.0,215
ql/src/test/results/clientpositive/spark/cbo_union.q.out,2,8,1,0,0,1,0,0,0,215.0,215
ql/src/test/results/clientpositive/spark/cbo_simple_select.q.out,228,24,2,0,0,2,0,34458886.0,0,207.0,199
ql/src/test/results/clientpositive/spark/cbo_semijoin.q.out,4,6,2,0,1,2,1,40510771.0,0,133.0,51
ql/src/test/results/clientpositive/spark/cbo_subq_not_in.q.out,12,70,2,0,0,2,0,195428.0,0,197.5,180
ql/src/test/results/clientpositive/spark/create_merge_compressed.q.out,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/results/clientpositive/spark/bucketsortoptimize_insert_7.q.out,60,151,9,1,1,6,1,9422913.0,0,260.6666666666667,48
ql/src/test/results/clientpositive/spark/bucketmapjoin_negative2.q.out,56,71,14,0,2,8,2,5798715.692307692,473725.0,204.5,48
ql/src/test/results/clientpositive/spark/bucketmapjoin_negative.q.out,49,76,14,0,2,8,2,5798715.692307692,473725.0,204.5,48
ql/src/test/results/clientpositive/spark/decimal_1_1.q.out,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/results/clientpositive/spark/custom_input_output_format.q.out,2,6,1,0,0,1,0,0,0,215.0,215
ql/src/test/results/clientpositive/spark/date_join1.q.out,4,10,1,0,0,1,0,0,0,215.0,215
ql/src/test/results/clientpositive/spark/decimal_join.q.out,2,8,1,0,0,1,0,0,0,215.0,215
ql/src/test/results/clientpositive/spark/date_udf.q.out,36,22,2,0,0,2,0,3238872.0,0,199.0,183
ql/src/test/results/clientpositive/spark/bucketmapjoin_negative3.q.out,297,548,14,0,3,11,3,5812715.769230769,327863.0,355.09090909090907,48
ql/src/test/results/clientpositive/spark/enforce_order.q.out,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/results/clientpositive/spark/empty_dir_in_table.q.out,10,10,1,0,0,1,0,0,0,46.0,46
ql/src/test/results/clientpositive/spark/column_access_stats.q.out,99,96,8,0,1,7,1,10701368.42857143,0,155.42857142857142,1
ql/src/test/results/clientpositive/spark/count.q.out,645,49,8,0,1,6,1,9966373.142857144,0,260.0,86
ql/src/test/results/clientpositive/spark/disable_merge_for_bucketing.q.out_spark,497,0,3,0,2,3,2,4338991.0,473725.0,93.33333333333333,46
ql/src/test/results/clientpositive/spark/cross_join.q.out,48,42,8,0,1,6,1,10701368.42857143,0,176.0,3
ql/src/test/results/clientpositive/spark/escape_clusterby1.q.out,10,8,3,0,1,3,1,34882306.0,0,161.33333333333334,86
ql/src/test/results/clientpositive/spark/explaindenpendencydiffengs.q.out,54,0,2,0,0,2,0,17673308.0,0,301.5,82
ql/src/test/results/clientpositive/spark/escape_distributeby1.q.out,10,8,3,0,1,3,1,34882306.0,0,161.33333333333334,86
ql/src/test/results/clientpositive/spark/cross_product_check_2.q.out,58,40,10,0,1,7,1,8323286.555555556,0,383.0,3
ql/src/test/results/clientpositive/spark/external_table_with_space_in_location_path.q.out,12,12,1,0,0,1,0,0,0,46.0,46
ql/src/test/results/clientpositive/spark/escape_orderby1.q.out,10,8,3,0,1,3,1,34882306.0,0,161.33333333333334,86
ql/src/test/results/clientpositive/spark/file_with_header_footer.q.out,28,28,1,0,0,1,0,0,0,46.0,46
ql/src/test/results/clientpositive/spark/cross_product_check_1.q.out,62,44,11,0,1,8,1,7490957.9,0,382.0,3
ql/src/test/results/clientpositive/spark/constprog_partitioner.q.out,41,70,16,2,1,7,1,4993971.933333334,0,157.71428571428572,3
ql/src/test/results/clientpositive/spark/escape_sortby1.q.out,10,8,3,0,1,3,1,34882306.0,0,161.33333333333334,86
ql/src/test/results/clientpositive/spark/filter_join_breaktask2.q.out,25,29,2,0,0,1,0,6566837.0,0,215.0,215
ql/src/test/results/clientpositive/spark/constprog_semijoin.q.out,885,0,14,0,1,10,1,5279680.384615385,0,327.0,12
ql/src/test/results/clientpositive/spark/ctas.q.out,50,140,12,1,2,8,2,6570736.363636363,473725.0,373.125,1
ql/src/test/results/clientpositive/spark/disable_merge_for_bucketing.q.out,165,158,12,1,2,8,2,6570736.363636363,473725.0,186.375,14
ql/src/test/results/clientpositive/spark/groupby2_map_skew.q.out,2,1,1,0,0,1,0,0,0,375.0,375
ql/src/test/results/clientpositive/spark/groupby2_map.q.out,4,7,2,0,0,2,0,25318363.0,0,295.0,215
ql/src/test/results/clientpositive/spark/groupby1.q.out,6,7,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby2_map_multi_distinct.q.out,8,14,2,0,0,2,0,25318363.0,0,295.0,215
ql/src/test/results/clientpositive/spark/groupby11.q.out,9,9,4,0,1,3,1,18478329.333333332,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby1_map.q.out,5,7,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby1_map_nomap.q.out,5,7,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby1_map_skew.q.out,6,7,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby1_noskew.q.out,5,7,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby2.q.out,5,7,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby10.q.out,57,56,6,0,1,4,1,11086997.6,0,238.25,180
ql/src/test/results/clientpositive/spark/groupby2_noskew.q.out,5,7,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/gen_udf_example_add10.q.out,104,0,7,1,1,6,1,11808361.166666666,0,226.5,46
ql/src/test/results/clientpositive/spark/groupby2_noskew_multi_distinct.q.out,5,7,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby3_map_multi_distinct.q.out,16,15,3,0,0,3,0,25850113.5,0,840.3333333333334,375
ql/src/test/results/clientpositive/spark/groupby3_map.q.out,14,13,3,0,0,3,0,25850113.5,0,840.3333333333334,375
ql/src/test/results/clientpositive/spark/groupby3_map_skew.q.out,11,10,3,0,0,3,0,25850113.5,0,840.3333333333334,375
ql/src/test/results/clientpositive/spark/groupby4.q.out,7,7,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby4_map.q.out,6,3,3,0,1,3,1,13257231.0,0,359.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby4_map_skew.q.out,6,3,3,0,1,3,1,13257231.0,0,359.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby3_noskew_multi_distinct.q.out,15,12,4,0,1,4,1,18258229.0,0,676.0,183
ql/src/test/results/clientpositive/spark/groupby3.q.out,13,11,5,0,1,5,1,13693671.75,0,557.4,83
ql/src/test/results/clientpositive/spark/groupby4_noskew.q.out,6,7,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/filter_join_breaktask.q.out,46,136,14,0,2,9,2,5798715.692307692,473725.0,152.11111111111111,3
ql/src/test/results/clientpositive/spark/groupby5_map.q.out,3,1,2,0,1,2,1,14718683.0,0,279.0,183
ql/src/test/results/clientpositive/spark/groupby3_noskew.q.out,14,11,4,0,1,4,1,18258229.0,0,676.0,183
ql/src/test/results/clientpositive/spark/groupby5.q.out,7,8,4,0,1,3,1,13345682.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby5_map_skew.q.out,3,1,2,0,1,2,1,14718683.0,0,279.0,183
ql/src/test/results/clientpositive/spark/dynamic_rdd_cache.q.out,192,147,27,1,1,14,1,2881137.653846154,0,251.07142857142858,3
ql/src/test/results/clientpositive/spark/groupby7.q.out,2,6,1,0,0,1,0,0,0,215.0,215
ql/src/test/results/clientpositive/spark/groupby6.q.out,7,7,3,0,1,3,1,20006029.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby6_map_skew.q.out,7,7,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby5_noskew.q.out,6,8,4,0,1,3,1,13345682.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby6_map.q.out,6,7,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby6_noskew.q.out,6,7,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby_bigdata.q.out,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/results/clientpositive/spark/groupby7_map.q.out,10,10,4,0,1,3,1,13345682.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby8_map_skew.q.out,8,10,3,0,0,2,0,12659181.5,0,295.0,215
ql/src/test/results/clientpositive/spark/groupby7_map_multi_single_reducer.q.out,9,10,4,0,1,3,1,13345682.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby7_map_skew.q.out,11,10,4,0,1,3,1,13345682.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby8.q.out,16,14,4,0,1,3,1,13345682.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby7_noskew.q.out,9,10,4,0,1,3,1,13345682.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby8_map.q.out,9,10,4,0,1,3,1,13345682.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby7_noskew_multi_single_reducer.q.out,12,11,5,0,1,3,1,13858747.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby8_noskew.q.out,9,10,4,0,1,3,1,13345682.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby_complex_types.q.out,8,9,2,0,0,2,0,25318363.0,0,295.0,215
ql/src/test/results/clientpositive/spark/groupby9.q.out,40,30,5,0,1,4,1,10009261.5,0,199.0,23
ql/src/test/results/clientpositive/spark/groupby_multi_insert_common_distinct.q.out,6,8,2,0,0,2,0,25318363.0,0,295.0,215
ql/src/test/results/clientpositive/spark/groupby_grouping_id2.q.out,207,95,4,0,0,4,0,3692699.3333333335,0,274.75,180
ql/src/test/results/clientpositive/spark/groupby_complex_types_multi_single_reducer.q.out,11,9,5,0,1,4,1,14662999.25,0,323.5,183
ql/src/test/results/clientpositive/spark/groupby_multi_single_reducer2.q.out,7,8,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby_multi_single_reducer.q.out,78,70,4,0,1,4,1,20035262.0,0,323.5,183
ql/src/test/results/clientpositive/spark/import_exported_table.q.out,4,4,1,0,0,1,0,0,0,46.0,46
ql/src/test/results/clientpositive/spark/groupby_cube1.q.out,184,121,11,0,0,6,0,6496877.8,0,309.3333333333333,86
ql/src/test/results/clientpositive/spark/groupby_multi_single_reducer3.q.out,34,32,6,0,1,5,1,14981915.8,0,268.4,48
ql/src/test/results/clientpositive/spark/groupby_map_ppr_multi_distinct.q.out,29,99,11,1,1,6,1,7227810.0,0,209.66666666666666,14
ql/src/test/results/clientpositive/spark/groupby_map_ppr.q.out,29,82,11,1,1,6,1,7227810.0,0,209.66666666666666,14
ql/src/test/results/clientpositive/spark/having.q.out,30,20,4,0,1,4,1,23254870.666666668,0,166.0,86
ql/src/test/results/clientpositive/spark/groupby_resolution.q.out,58,42,7,0,1,6,1,12043694.5,0,551.8333333333334,86
ql/src/test/results/clientpositive/spark/groupby_rollup1.q.out,99,101,10,0,0,6,0,7218753.111111111,0,309.3333333333333,86
ql/src/test/results/clientpositive/spark/infer_bucket_sort_bucketed_table.q.out,19,34,5,0,1,4,1,18069525.0,0,171.75,46
ql/src/test/results/clientpositive/spark/groupby_ppr.q.out,30,82,12,1,2,7,2,6570736.363636363,473725.0,205.85714285714286,14
ql/src/test/results/clientpositive/spark/infer_bucket_sort_merge.q.out,8,24,4,0,0,3,0,18090692.666666668,0,197.66666666666666,3
ql/src/test/results/clientpositive/spark/identity_project_remove_skip.q.out,28,46,6,0,1,6,1,14981915.8,0,424.3333333333333,48
ql/src/test/results/clientpositive/spark/groupby_ppr_multi_distinct.q.out,303,99,13,1,2,8,2,6023175.0,473725.0,202.625,14
ql/src/test/results/clientpositive/spark/input16_cc.q.out,4,10,2,0,0,2,0,31832789.0,0,130.5,46
ql/src/test/results/clientpositive/spark/infer_bucket_sort_num_buckets.q.out,7,34,6,0,2,4,2,14455620.0,473725.0,206.0,51
ql/src/test/results/clientpositive/spark/input13.q.out,9,5,3,0,1,3,1,9437972.0,0,359.6666666666667,183
ql/src/test/results/clientpositive/spark/input14.q.out,5,7,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/groupby_position.q.out,1017,73,17,0,1,11,1,4681848.6875,0,314.27272727272725,3
ql/src/test/results/clientpositive/spark/infer_bucket_sort_reducers_power_two.q.out,16,50,7,0,0,6,0,9562880.333333334,0,172.16666666666666,3
ql/src/test/results/clientpositive/spark/input12.q.out,10,10,4,0,1,4,1,13345682.0,0,323.5,183
ql/src/test/results/clientpositive/spark/infer_bucket_sort_map_operators.q.out,55,59,10,0,1,7,1,8323286.555555556,0,247.71428571428572,48
ql/src/test/results/clientpositive/spark/input18.q.out,5,7,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/input17.q.out,11,13,4,0,1,3,1,13345682.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/input1_limit.q.out,10,8,3,0,1,3,1,20018523.0,0,257.6666666666667,183
ql/src/test/results/clientpositive/spark/innerjoin.q.out,15,18,7,1,1,7,1,12484929.833333334,0,137.71428571428572,3
ql/src/test/results/clientpositive/spark/insert_overwrite_directory2.q.out,54,0,2,0,0,2,0,49565844.0,0,64.5,46
ql/src/test/results/clientpositive/spark/insert_into3.q.out,15,4,2,0,1,2,1,14718683.0,0,279.0,183
ql/src/test/results/clientpositive/spark/insert1.q.out,24,21,5,0,1,4,1,17678436.0,0,335.5,103
ql/src/test/results/clientpositive/spark/join0.q.out,10,10,4,1,0,3,0,6791281.666666667,0,250.0,14
ql/src/test/results/clientpositive/spark/join10.q.out,6,8,4,0,1,4,1,24969859.666666668,0,133.0,48
ql/src/test/results/clientpositive/spark/join11.q.out,8,10,4,0,1,4,1,23254870.666666668,0,166.0,86
ql/src/test/results/clientpositive/spark/groupby_sort_1_23.q.out,555,1152,25,0,3,14,3,3148554.375,327863.0,266.2857142857143,1
ql/src/test/results/clientpositive/spark/insert_into2.q.out,20,9,7,0,1,5,1,11627435.333333334,0,278.0,86
ql/src/test/results/clientpositive/spark/insert_into1.q.out,49,32,8,0,1,6,1,10257767.857142856,0,267.5,86
ql/src/test/results/clientpositive/spark/input_part2.q.out,45,115,11,1,2,6,2,7227810.0,473725.0,226.5,14
ql/src/test/results/clientpositive/spark/join1.q.out,8,9,5,0,1,5,1,18727394.75,0,164.8,3
ql/src/test/results/clientpositive/spark/join14.q.out,8,11,4,0,1,4,1,13345682.0,0,238.25,180
ql/src/test/results/clientpositive/spark/groupby_sort_skew_1_23.q.out,581,1162,25,0,3,14,3,3148554.375,327863.0,266.2857142857143,1
ql/src/test/results/clientpositive/spark/join15.q.out,7,8,4,0,1,4,1,24969859.666666668,0,133.0,48
ql/src/test/results/clientpositive/spark/join24.q.out,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/results/clientpositive/spark/join13.q.out,10,11,6,0,1,6,1,14981915.8,0,205.5,48
ql/src/test/results/clientpositive/spark/join18.q.out,9,9,4,0,1,4,1,23254870.666666668,0,214.75,86
ql/src/test/results/clientpositive/spark/join12.q.out,16,17,8,0,1,6,1,10701368.42857143,0,205.5,48
ql/src/test/results/clientpositive/spark/join18_multi_distinct.q.out,7,9,4,0,1,4,1,23254870.666666668,0,214.75,86
ql/src/test/results/clientpositive/spark/join16.q.out,16,14,9,0,1,7,1,9363697.375,0,378.0,3
ql/src/test/results/clientpositive/spark/join21.q.out,10,10,4,1,1,4,1,23254870.666666668,0,134.5,54
ql/src/test/results/clientpositive/spark/join22.q.out,24,4,4,0,1,4,1,24969859.666666668,0,80.0,3
ql/src/test/results/clientpositive/spark/join23.q.out,12,13,4,0,1,4,1,23254870.666666668,0,251.25,86
ql/src/test/results/clientpositive/spark/join20.q.out,17,13,5,1,1,5,1,17441153.0,0,211.8,54
ql/src/test/results/clientpositive/spark/join2.q.out,10,10,6,0,1,6,1,14981915.8,0,224.16666666666666,3
ql/src/test/results/clientpositive/spark/join25.q.out,38,31,5,0,1,5,1,18727394.75,0,489.2,48
