Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax
File,RecordSequenceException.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,4.0,7.0,4.0,2.0,17.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,2.43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,RecordSource.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,27.333333333333332,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,25.0,2.0,6.0,5.0,0.0,17.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,55.666666666666664,2.83,0.0,0.0,0.0,0.0,1.0,6.476190476190476,27.0,1.0,8.142857142857142,45.0,0.0,7.333333333333333,64.0,0.0,1.3333333333333333,5.0
File,RecordUpdater.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,14.625,0.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,77.0,10.0,13.0,12.0,0.0,54.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,1.25,34.625,4.15,0.0,0.0,0.0,0.0,0.0,5.876923076923077,31.0,0.0,5.430769230769231,40.0,0.0,2.1384615384615384,30.0,0.0,0.4,3.0
File,RecordWriter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6136363636363635,11.931818181818182,0.1590909090909091,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,43.0,8.0,8.0,7.0,0.0,27.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,1.5454545454545454,16.863636363636363,3.38,0.0,0.0,0.0,0.0,0.0,3.255434782608696,31.0,0.0,4.1521739130434785,35.0,0.0,2.5217391304347827,112.0,0.0,0.4891304347826087,3.0
File,RecordWriter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6136363636363635,11.931818181818182,0.1590909090909091,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,38.0,7.0,10.0,9.0,0.0,21.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,1.5454545454545454,16.863636363636363,2.1,0.0,0.0,0.0,0.0,0.0,3.255434782608696,31.0,0.0,4.1521739130434785,35.0,0.0,2.5217391304347827,112.0,0.0,0.4891304347826087,3.0
File,RecordWriterContainer.java,7.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,1.125,13.875,0.5,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,53.0,8.0,16.0,11.0,2.0,29.0,9.0,12.0,10.0,2.0,1.0,1.0,1.0,2.375,30.75,1.81,2.0,2.0,2.0,2.0,1.0,3.263157894736842,17.0,1.0,4.631578947368421,35.0,0.0,1.8421052631578947,10.0,0.0,0.42105263157894735,2.0
File,Redactor.java,6.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.5,0.5,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,51.0,7.0,19.0,12.0,3.0,25.0,9.0,13.0,10.0,3.0,1.0,1.0,1.0,1.5,16.5,1.32,3.0,3.0,3.0,3.0,1.0,1.8,3.0,1.0,2.4,7.0,1.0,1.0,1.0,0.0,0.0,0.0
File,ReduceRecordProcessor.java,31.0,2.0,26.0,3.0,5.0,5.0,5.0,2.0,1.0,18.666666666666668,0.0,3.0,0.0,2.0,11.0,11.0,11.0,11.0,3.0,4.0,0.0,4.0,429.0,49.0,327.0,94.0,211.0,55.0,193.0,258.0,98.0,182.0,19.0,19.0,19.0,2.3333333333333335,23.666666666666668,0.17,53.0,53.0,57.0,23.0,0.0,6.2,22.0,2.0,11.4,52.0,1.0,237.9,2016.0,0.0,1.8,4.0
File,ReduceRecordSource.java,33.0,3.0,27.0,3.0,5.0,5.0,5.0,2.0,1.5,33.0,0.0,2.0,0.0,2.0,11.0,11.0,31.0,11.0,2.0,3.0,0.0,6.0,511.0,77.0,377.0,119.0,237.0,62.0,212.0,265.0,114.0,167.0,10.0,10.0,11.0,1.0,53.5,0.16,50.0,50.0,56.0,17.0,1.0,9.090909090909092,27.0,1.0,11.909090909090908,45.0,1.0,12.090909090909092,64.0,0.0,1.8181818181818181,5.0
File,ReduceSinkDeDuplication.java,27.0,1.0,21.0,4.0,5.0,5.0,6.0,4.0,1.25,12.25,0.375,8.0,4.0,4.0,26.0,22.0,1.0,26.0,0.0,4.0,8.0,14.0,781.0,66.0,577.0,205.0,344.0,139.0,281.0,407.0,172.0,311.0,17.0,17.0,19.0,1.625,0.0,0.24,113.0,113.0,141.0,89.0,0.0,3.56,9.0,1.0,8.16,26.0,0.0,29.84,419.0,0.0,1.4,4.0
File,ReduceSinkDesc.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,12.666666666666666,0.0,3.0,0.0,3.0,70.0,72.0,32.0,72.0,0.0,2.0,0.0,70.0,593.0,99.0,409.0,164.0,181.0,91.0,176.0,260.0,128.0,142.0,3.0,3.0,3.0,2.0,83.33333333333333,0.22,84.0,84.0,87.0,70.0,2.0,6.159090909090909,40.0,1.0,2.125,37.0,1.0,1.2613636363636365,6.0,0.0,0.14772727272727273,2.0
File,ReduceSinkMapJoinProc.java,102.0,8.0,76.0,17.0,14.0,14.0,15.0,4.0,2.0,36.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,386.0,35.0,274.0,101.0,179.0,77.0,165.0,212.0,95.0,147.0,33.0,33.0,35.0,1.0,0.0,0.28,42.0,42.0,46.0,11.0,2.0,9.142857142857142,26.0,1.0,21.857142857142858,67.0,1.0,1163196.4285714286,8128512.0,0.0,1.5714285714285714,4.0
File,ReduceSinkOperator.java,14.0,1.0,11.0,2.0,3.0,3.0,3.0,1.0,1.75,19.0,0.25,2.0,2.0,2.0,29.0,29.0,34.0,31.0,0.0,6.0,7.0,18.0,608.0,73.0,425.0,162.0,239.0,113.0,255.0,338.0,157.0,211.0,16.0,16.0,18.0,2.5,57.25,0.27,85.0,85.0,94.0,35.0,0.0,6.72,31.0,1.0,8.3,58.0,1.0,21.92,433.0,0.0,1.14,6.0
File,ReduceTezProcessor.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,3.0,8.0,4.0,2.0,20.0,4.0,6.0,4.0,2.0,1.0,1.0,1.0,3.0,0.0,2.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,ReduceTran.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,6.0,6.0,2.0,6.0,0.0,0.0,0.0,6.0,56.0,9.0,30.0,17.0,7.0,17.0,12.0,19.0,13.0,6.0,1.0,1.0,1.0,2.0,67.0,0.57,6.0,6.0,6.0,6.0,1.0,1.5,2.0,1.0,1.25,2.0,1.0,1.0,1.0,0.0,0.0,0.0
File,ReduceWork.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.25,13.5,0.0,2.0,0.0,1.0,34.0,34.0,15.0,34.0,0.0,1.0,0.0,33.0,312.0,57.0,200.0,98.0,70.0,55.0,87.0,133.0,82.0,58.0,6.0,6.0,6.0,2.0,40.5,0.28,44.0,44.0,44.0,38.0,0.0,6.537037037037037,41.0,1.0,4.092592592592593,33.0,1.0,2.537037037037037,37.0,0.0,0.48148148148148145,3.0
File,Reducer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,15.5,0.21428571428571427,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,2.0,6.0,5.0,0.0,34.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.5,9.571428571428571,5.67,0.0,0.0,0.0,0.0,1.0,5.315789473684211,41.0,0.0,6.921052631578948,37.0,0.0,18.61842105263158,419.0,0.0,1.236842105263158,7.0
File,ReducerTimeStatsPerJob.java,10.0,1.0,9.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,102.0,14.0,54.0,17.0,31.0,34.0,36.0,47.0,19.0,31.0,6.0,6.0,6.0,1.0,60.0,0.63,10.0,10.0,10.0,5.0,1.0,1.5,3.0,1.0,2.0,7.0,1.0,1.3333333333333333,3.0,0.0,0.3333333333333333,2.0
File,RedundantDynamicPruningConditionsRemoval.java,29.0,1.0,26.0,2.0,6.0,6.0,7.0,3.0,1.6666666666666667,19.333333333333332,0.0,3.0,2.0,1.0,5.0,3.0,2.0,5.0,0.0,2.0,0.0,3.0,233.0,24.0,175.0,78.0,94.0,34.0,99.0,137.0,79.0,79.0,14.0,14.0,17.0,1.3333333333333333,0.0,0.19,31.0,31.0,35.0,15.0,2.0,5.25,10.0,1.0,10.75,21.0,1.0,26.75,86.0,0.0,3.0,7.0
File,Ref.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.5694444444444444,8.944444444444445,0.06944444444444445,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,32.0,4.0,10.0,5.0,2.0,18.0,4.0,7.0,5.0,2.0,1.0,1.0,1.0,1.5833333333333333,16.375,1.8,2.0,2.0,2.0,2.0,0.0,4.443298969072165,177.0,0.0,3.4364261168384878,23.0,0.0,71.62199312714776,31250.0,0.0,0.6237113402061856,5.0
File,ReflectionStructObjectInspector.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,1.5,11.0,1.5,2.0,0.0,0.0,21.0,21.0,7.0,21.0,1.0,0.0,5.0,15.0,269.0,34.0,183.0,64.0,93.0,53.0,82.0,126.0,56.0,78.0,6.0,6.0,8.0,2.0,74.5,0.29,39.0,39.0,41.0,29.0,0.0,2.5,6.0,1.0,3.388888888888889,15.0,1.0,2.2777777777777777,10.0,0.0,0.7222222222222222,3.0
File,ReflectionUtil.java,16.0,0.0,12.0,4.0,3.0,3.0,4.0,1.0,1.0,9.0,0.0,1.0,3.0,5.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,118.0,11.0,68.0,23.0,36.0,39.0,36.0,48.0,20.0,30.0,4.0,4.0,5.0,1.0,0.0,0.57,10.0,10.0,11.0,3.0,3.0,9.0,33.0,2.0,5.285714285714286,13.0,1.0,2.857142857142857,4.0,0.0,1.7142857142857142,2.0
File,ReflectiveCommandHandler.java,16.0,2.0,11.0,4.0,2.0,2.0,4.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,70.0,10.0,27.0,11.0,15.0,33.0,14.0,19.0,10.0,12.0,3.0,3.0,6.0,2.0,0.0,1.22,4.0,4.0,7.0,2.0,3.0,3.0,3.0,12.0,12.0,12.0,3.0,3.0,3.0,2.0,2.0,2.0
File,ReflectiveMutatorFactory.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,15.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,68.0,9.0,42.0,28.0,9.0,17.0,25.0,30.0,23.0,7.0,1.0,1.0,1.0,1.0,25.0,0.4,4.0,4.0,4.0,4.0,2.0,4.333333333333333,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
File,Reflector.java,15.0,1.0,14.0,0.0,5.0,5.0,7.0,4.0,1.0,21.0,0.0,1.0,2.0,0.0,6.0,4.0,1.0,6.0,0.0,0.0,0.0,6.0,135.0,17.0,97.0,32.0,55.0,21.0,46.0,71.0,26.0,53.0,12.0,12.0,25.0,1.0,67.0,0.22,27.0,27.0,40.0,21.0,3.0,6.333333333333333,11.0,1.0,5.333333333333333,16.0,1.0,11.833333333333334,54.0,0.0,0.6666666666666666,2.0
File,RegexErrorHeuristic.java,6.0,0.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,12.0,3.0,1.0,0.0,0.0,11.0,11.0,6.0,11.0,0.0,0.0,7.0,4.0,126.0,22.0,69.0,35.0,28.0,35.0,34.0,53.0,35.0,25.0,4.0,4.0,4.0,1.0,73.0,0.51,15.0,15.0,15.0,10.0,0.0,3.5,8.0,1.0,2.2,7.0,0.0,1.4,4.0,0.0,0.5,3.0
File,RegexSerDe.java,24.0,2.0,18.0,4.0,3.0,3.0,3.0,1.0,1.0,29.0,0.0,1.0,0.0,4.0,7.0,7.0,12.0,7.0,1.0,0.0,0.0,6.0,279.0,33.0,174.0,86.0,95.0,72.0,104.0,127.0,72.0,67.0,8.0,8.0,8.0,2.0,50.666666666666664,0.41,24.0,24.0,24.0,7.0,0.0,5.6,23.0,1.0,7.8,27.0,1.0,8.333333333333334,38.0,0.0,0.8,3.0
File,RegexSerDe.java,32.0,2.0,27.0,3.0,5.0,3.0,5.0,1.0,1.0,29.0,0.0,1.0,0.0,3.0,6.0,6.0,12.0,6.0,0.0,0.0,0.0,6.0,299.0,30.0,214.0,92.0,129.0,55.0,142.0,161.0,81.0,96.0,20.0,8.0,20.0,2.0,50.666666666666664,0.26,32.0,20.0,32.0,6.0,0.0,5.6,23.0,1.0,7.8,27.0,1.0,8.333333333333334,38.0,0.0,0.8,3.0
File,Registry.java,14.0,0.0,11.0,2.0,2.0,2.0,3.0,1.0,1.4333333333333333,28.333333333333332,0.03333333333333333,1.0,0.0,2.0,47.0,47.0,6.0,47.0,2.0,14.0,0.0,31.0,777.0,66.0,571.0,196.0,337.0,141.0,267.0,384.0,163.0,274.0,7.0,7.0,14.0,1.2333333333333334,35.833333333333336,0.25,113.0,108.0,132.0,64.0,0.0,4.587030716723549,47.0,0.0,4.255972696245734,39.0,0.0,77.52559726962457,21228.0,0.0,0.7235494880546075,5.0
File,RelOptHiveTable.java,16.0,1.0,14.0,1.0,3.0,3.0,4.0,1.0,1.0,58.0,0.0,1.0,0.0,1.0,24.0,24.0,13.0,24.0,0.0,3.0,0.0,21.0,505.0,50.0,409.0,145.0,230.0,46.0,214.0,310.0,147.0,196.0,25.0,25.0,27.0,2.0,85.0,0.11,82.0,82.0,88.0,34.0,0.0,4.086956521739131,14.0,1.0,5.6521739130434785,33.0,1.0,211.7826086956522,4800.0,0.0,1.173913043478261,6.0
File,ReloadFunctionDesc.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,6.0,5.0,1.0,17.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.83,0.0,0.0,0.0,0.0,1.0,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
File,ReloadProcessor.java,7.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,2.0,8.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,49.0,6.0,23.0,13.0,8.0,20.0,12.0,16.0,11.0,7.0,2.0,2.0,2.0,1.0,0.0,0.87,3.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,3.0,6.0,1.0,1.5,2.0,0.0,0.5,1.0
File,RemoteCommandResult.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,28.0,1.0,9.0,8.0,0.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
File,RemoteDriver.java,14.0,1.0,12.0,1.0,2.0,2.0,3.0,1.0,1.5714285714285714,15.142857142857142,0.0,7.0,1.0,1.0,29.0,28.0,20.0,29.0,9.0,12.0,0.0,8.0,520.0,66.0,406.0,121.0,226.0,48.0,206.0,298.0,128.0,190.0,10.0,10.0,10.0,1.5714285714285714,21.285714285714285,0.12,71.0,71.0,76.0,32.0,0.0,4.518518518518518,13.0,0.0,4.518518518518518,18.0,1.0,3.074074074074074,17.0,0.0,0.9259259259259259,4.0
File,RemoteHiveSparkClient.java,15.0,1.0,12.0,1.0,3.0,3.0,3.0,1.0,2.0,35.0,0.0,2.0,0.0,6.0,17.0,17.0,10.0,17.0,2.0,9.0,0.0,6.0,369.0,47.0,278.0,133.0,151.0,46.0,170.0,218.0,127.0,134.0,6.0,6.0,7.0,1.0,59.0,0.17,43.0,43.0,48.0,21.0,1.0,5.642857142857143,11.0,1.0,7.857142857142857,24.0,1.0,3.0714285714285716,8.0,0.0,1.5,4.0
File,RemoteSparkJobMonitor.java,49.0,3.0,44.0,2.0,8.0,6.0,8.0,2.0,1.0,15.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,1.0,0.0,2.0,189.0,18.0,145.0,37.0,109.0,26.0,85.0,105.0,35.0,83.0,19.0,15.0,19.0,2.0,17.0,0.18,23.0,19.0,24.0,5.0,5.0,15.5,26.0,5.0,19.5,34.0,3.0,33.0,63.0,2.0,4.0,6.0
File,RemoteSparkJobRef.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,62.0,9.0,36.0,22.0,9.0,17.0,20.0,26.0,18.0,9.0,1.0,1.0,1.0,1.0,55.0,0.47,5.0,5.0,5.0,5.0,1.0,1.25,2.0,1.0,1.75,3.0,1.0,1.0,1.0,0.0,0.0,0.0
File,RemoteSparkJobStatus.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,1.8,9.8,0.0,5.0,1.0,1.0,27.0,26.0,7.0,27.0,2.0,5.0,0.0,20.0,282.0,37.0,217.0,99.0,99.0,28.0,99.0,146.0,86.0,81.0,7.0,7.0,8.0,1.2,27.2,0.13,47.0,47.0,50.0,29.0,0.0,2.4761904761904763,8.0,0.0,4.095238095238095,14.0,1.0,1.8571428571428572,10.0,0.0,0.5238095238095238,4.0
File,RemoveDynamicPruningBySize.java,23.0,3.0,19.0,1.0,2.0,2.0,4.0,1.0,2.0,17.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,67.0,9.0,36.0,23.0,14.0,22.0,22.0,25.0,20.0,7.0,2.0,2.0,4.0,1.0,0.0,0.61,2.0,2.0,4.0,1.0,4.0,5.0,6.0,10.0,11.0,12.0,2.0,2.0,2.0,1.0,1.0,1.0
File,RenamePartitionDesc.java,7.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,10.0,118.0,14.0,43.0,21.0,12.0,61.0,20.0,31.0,20.0,11.0,1.0,1.0,1.0,2.0,73.0,1.42,10.0,10.0,10.0,10.0,1.0,1.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
File,RenderStrategy.java,10.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.25,7.25,0.5,5.0,0.0,2.0,13.0,13.0,6.0,13.0,6.0,2.0,0.0,5.0,187.0,25.0,120.0,54.0,54.0,42.0,57.0,83.0,49.0,44.0,9.0,9.0,12.0,1.5,37.5,0.35,20.0,20.0,24.0,10.0,1.0,2.9,6.0,0.0,3.0,13.0,0.0,2.8,20.0,0.0,0.6,4.0
File,RepartitionShuffler.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,42.0,6.0,19.0,11.0,4.0,17.0,8.0,12.0,8.0,4.0,2.0,2.0,2.0,1.0,0.0,0.89,3.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,1.5,2.0,1.0,1.5,2.0,0.0,0.5,1.0
File,Repeated.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.6666666666666667,7.333333333333333,0.3333333333333333,4.0,0.0,0.0,24.0,24.0,12.0,24.0,0.0,0.0,0.0,24.0,193.0,32.0,131.0,73.0,35.0,30.0,58.0,84.0,54.0,33.0,1.0,1.0,1.0,2.6666666666666665,47.666666666666664,0.23,22.0,22.0,22.0,22.0,1.0,3.875,19.0,0.0,2.3125,11.0,0.0,2.375,16.0,0.0,0.6875,4.0
File,ReplChangeManager.java,20.0,1.0,15.0,4.0,4.0,4.0,4.0,1.0,1.25,17.25,0.0,3.0,8.0,10.0,13.0,5.0,6.0,13.0,2.0,0.0,0.0,11.0,356.0,36.0,235.0,80.0,138.0,85.0,113.0,163.0,77.0,106.0,11.0,11.0,11.0,1.25,34.0,0.36,46.0,46.0,47.0,19.0,1.0,6.5,17.0,1.0,9.11111111111111,28.0,1.0,3.8333333333333335,28.0,0.0,1.2777777777777777,7.0
File,ReplCopyTask.java,28.0,2.0,23.0,3.0,4.0,4.0,5.0,3.0,2.0,31.0,0.0,1.0,2.0,2.0,7.0,5.0,0.0,7.0,0.0,1.0,1.0,5.0,261.0,33.0,192.0,64.0,124.0,39.0,113.0,143.0,60.0,98.0,18.0,18.0,19.0,2.0,0.0,0.2,31.0,31.0,32.0,19.0,0.0,4.666666666666667,8.0,1.0,10.0,32.0,1.0,11.5,57.0,0.0,1.6666666666666667,4.0
File,ReplCopyWork.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,8.0,8.0,3.0,8.0,0.0,0.0,0.0,8.0,119.0,15.0,36.0,17.0,12.0,72.0,15.0,25.0,16.0,9.0,2.0,2.0,2.0,2.0,79.0,2.0,9.0,9.0,9.0,8.0,2.0,2.2,3.0,1.0,1.6,4.0,1.0,1.2,2.0,0.0,0.2,1.0
File,ReplicationSemanticAnalyzer.java,28.0,2.0,22.0,4.0,4.0,4.0,5.0,2.0,1.0,35.5,0.0,4.0,1.0,3.0,42.0,43.0,27.0,44.0,2.0,21.0,0.0,21.0,1431.0,129.0,1071.0,363.0,745.0,237.0,578.0,743.0,338.0,572.0,34.0,25.0,44.0,1.5,59.25,0.22,176.0,159.0,203.0,77.0,0.0,5.933333333333334,27.0,0.0,9.088888888888889,58.0,1.0,18.11111111111111,569.0,0.0,1.1111111111111112,5.0
File,ReplicationSpec.java,8.0,0.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,5.75,0.0,5.0,3.0,1.0,32.0,33.0,17.0,36.0,1.0,2.0,0.0,33.0,390.0,43.0,226.0,70.0,117.0,125.0,97.0,151.0,61.0,96.0,10.0,5.0,10.0,1.75,21.75,0.55,59.0,52.0,63.0,52.0,1.0,3.7560975609756095,17.0,1.0,2.7560975609756095,9.0,1.0,1.6585365853658536,10.0,0.0,0.3902439024390244,2.0
File,ReplicationTask.java,11.0,0.0,6.0,5.0,2.0,2.0,2.0,1.0,1.28,11.32,0.4,3.0,4.0,3.0,18.0,14.0,5.0,18.0,0.0,2.0,3.0,13.0,245.0,23.0,106.0,36.0,52.0,116.0,46.0,72.0,36.0,38.0,4.0,4.0,4.0,1.68,20.32,1.09,24.0,24.0,26.0,16.0,0.0,4.655555555555556,26.0,0.0,7.988888888888889,47.0,0.0,3.022222222222222,96.0,0.0,0.3,3.0
File,ReplicationUtils.java,15.0,0.0,10.0,5.0,2.0,2.0,3.0,2.0,1.0,14.5,0.0,2.0,10.0,1.0,13.0,3.0,0.0,13.0,1.0,2.0,0.0,10.0,249.0,21.0,148.0,46.0,84.0,85.0,80.0,113.0,49.0,75.0,4.0,4.0,5.0,1.5,0.0,0.57,31.0,31.0,33.0,22.0,0.0,5.0,16.0,1.0,4.833333333333333,7.0,1.0,2.5,5.0,0.0,1.25,3.0
File,ReportingPhase.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,43.0,5.0,17.0,10.0,4.0,21.0,8.0,11.0,7.0,4.0,1.0,1.0,1.0,2.0,25.0,1.24,2.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,3.3333333333333335,5.0,1.0,1.0,1.0,0.0,0.0,0.0
File,RequestPartsSpec.java,9.0,0.0,9.0,0.0,2.0,2.0,2.0,1.0,1.0,33.0,0.0,2.0,5.0,5.0,33.0,30.0,4.0,35.0,1.0,2.0,8.0,24.0,438.0,47.0,374.0,109.0,196.0,19.0,177.0,249.0,103.0,164.0,8.0,7.0,8.0,2.0,0.0,0.05,72.0,65.0,74.0,45.0,0.0,2.896551724137931,9.0,0.0,2.793103448275862,9.0,1.0,2.413793103448276,8.0,0.0,0.896551724137931,4.0
File,RequiredPrivileges.java,8.0,0.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,0.0,2.0,0.0,0.0,8.0,8.0,2.0,8.0,3.0,0.0,0.0,5.0,123.0,17.0,65.0,22.0,29.0,42.0,27.0,48.0,24.0,29.0,5.0,5.0,5.0,1.0,8.5,0.65,17.0,17.0,18.0,10.0,1.0,4.916666666666667,10.0,1.0,2.25,5.0,1.0,2.0833333333333335,8.0,0.0,0.5833333333333334,2.0
File,ResetProcessor.java,13.0,0.0,13.0,0.0,4.0,4.0,4.0,2.0,2.0,11.5,0.0,2.0,1.0,1.0,8.0,7.0,0.0,8.0,0.0,5.0,0.0,3.0,151.0,14.0,119.0,42.0,70.0,18.0,60.0,90.0,42.0,59.0,11.0,11.0,11.0,1.0,0.0,0.15,29.0,29.0,29.0,13.0,0.0,3.0,8.0,0.0,7.25,22.0,1.0,5.375,27.0,0.0,1.25,3.0
File,ResourceDownloader.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,1.0,17.0,0.0,2.0,5.0,1.0,10.0,7.0,6.0,12.0,0.0,4.0,0.0,8.0,129.0,15.0,92.0,41.0,43.0,22.0,54.0,73.0,37.0,43.0,5.0,4.0,5.0,1.0,80.0,0.24,22.0,20.0,25.0,13.0,1.0,5.0,10.0,1.0,3.8,10.0,1.0,2.1,4.0,0.0,0.5,1.0
